session;date;dorsal;player;time;total_distance;minute_distance;distance_vrange1;distance_vrange2;distance_vrange3;distance_vrange4;distance_vrange5;distance_vrange6;max_speed;average_speed;num_dec_expl;max_dec;num_acc_expl;max_acc;player_load;hmld;hmld_count;hmld_relative;hmld_time;hid_intervals;num_hids;hsr;sprints;num_hsr;time_vrange4;rpe
Sesión Nº19;8/2/2024;2;San Emeterio;74.88;3169.92;42.33;1026.78;702.70;662.89;545.50;54.46;31.84;27.00;2.17;33;-6,423;35;4,547;0.00;502.29;159;6.71;2.80;1.03;4;75.79;2;4;1.86;5
Sesión Nº19;8/2/2024;3;Mendibe;74.88;3670.53;49.02;981.79;1018.80;1000.01;463.99;59.23;22.96;26.04;2.66;39;-5,724;40;4,673;0.00;486.33;163;6.50;2.77;1.05;5;67.63;1;5;1.66;3
Sesión Nº19;8/2/2024;4;A. Hernández;74.88;3132.34;41.83;933.53;845.69;882.30;316.53;11.96;0.00;21.36;2.36;40;-5,465;50;4,387;0.00;376.90;151;5.03;2.37;0.00;1;7.36;0;1;1.10;4
Sesión Nº19;8/2/2024;5;Llonch;74.88;3205.48;42.81;991.54;728.82;948.47;422.76;4.88;0.00;21.09;2.37;42;-6,615;38;3,648;0.00;431.49;159;5.76;2.69;0.00;1;3.06;0;1;1.54;6
Sesión Nº19;8/2/2024;6;Julio;74.88;3027.12;40.43;1024.78;655.38;798.47;378.54;30.20;0.00;23.00;2.29;37;-5,364;50;4,798;0.00;443.94;165;5.93;2.67;0.67;4;30.20;0;4;1.35;3
Sesión Nº19;8/2/2024;7;Zequi;74.88;3858.25;51.53;1236.55;1057.08;805.15;441.96;92.66;79.30;29.00;2.65;53;-4,972;60;5,586;0.00;729.73;204;9.74;3.74;0.35;10;168.27;5;10;1.54;3
Sesión Nº19;8/2/2024;8;Nsue;74.88;3725.22;49.75;1349.43;830.95;972.18;375.53;24.99;27.42;28.32;2.67;42;-5,240;46;4,593;0.00;532.12;179;7.11;3.12;0.32;3;47.22;1;3;1.34;3
Sesión Nº19;8/2/2024;9;Loca;74.88;3497.88;46.71;1115.92;944.57;941.08;289.77;50.35;21.40;26.03;2.53;52;-4,756;51;4,299;0.00;526.45;189;7.03;3.23;0.47;6;71.09;2;6;1.00;5
Sesión Nº19;8/2/2024;10;Borja M.;74.88;3495.56;46.68;896.47;981.85;844.22;421.29;71.59;97.53;27.67;2.55;31;-5,076;38;5,404;0.00;543.91;142;7.26;2.56;0.39;9;167.21;6;9;1.41;4
Sesión Nº19;8/2/2024;11;Pol Roige;74.88;3525.01;47.08;967.09;920.54;987.69;411.54;87.75;40.45;27.30;2.75;45;-6,040;48;4,752;0.00;666.86;190;8.91;3.47;0.24;10;127.60;3;10;1.43;
Sesión Nº19;8/2/2024;15;Álvaro;74.88;3343.44;44.65;1317.06;860.14;903.91;158.04;0.00;0.00;18.58;2.58;29;-5,103;40;4,648;0.00;313.94;135;4.19;2.32;0.00;0;0.00;0;0;0.58;5
Sesión Nº19;8/2/2024;16;Nacho;74.88;2372.76;31.69;795.89;701.47;605.62;135.25;0.66;0.00;19.77;1.95;18;-4,629;20;4,493;0.00;200.16;85;2.67;1.50;0.00;0;0.00;0;0;0.48;
Sesión Nº19;8/2/2024;17;E. Jiménez;74.88;3494.45;46.67;974.04;903.97;1119.98;324.12;26.08;28.79;27.27;2.55;43;-5,000;53;4,924;0.00;535.37;187;7.15;3.22;0.63;4;52.99;2;4;1.16;4
Sesión Nº19;8/2/2024;18;Burlamaqui;74.88;4065.17;54.29;1428.08;980.52;983.54;416.00;55.05;36.86;27.58;2.89;63;-5,367;67;4,893;0.00;766.92;287;10.24;4.80;0.47;8;90.66;2;8;1.46;6
Sesión Nº19;8/2/2024;20;Miki Codina;74.88;4391.01;58.64;1207.52;1127.64;1499.83;424.48;13.35;2.11;23.98;3.29;72;-6,157;53;4,580;0.00;587.69;245;7.85;4.05;0.00;1;13.55;0;1;1.55;
Sesión Nº19;8/2/2024;21;Sito;74.88;3260.67;43.55;1111.28;1028.53;691.89;281.27;30.94;15.09;26.15;2.38;30;-4,972;42;4,776;0.00;383.66;150;5.12;2.31;0.79;4;42.38;1;4;0.99;5
Sesión Nº19;8/2/2024;22;S. Montero;74.88;3407.75;45.51;1123.60;784.50;912.55;369.74;86.79;23.53;24.84;2.49;38;-6,288;47;4,330;0.00;599.14;179;8.00;3.37;0.44;8;104.91;4;8;1.29;4
Sesión Nº19;8/2/2024;23;Ñito González;74.88;4013.35;53.60;1195.13;958.58;1077.77;495.62;94.98;61.50;28.10;2.87;49;-5,339;64;4,552;0.00;733.94;221;9.80;3.96;0.43;8;154.02;3;8;1.73;4
Compensatorio Pol y Nacho;8/3/2024;11;Pol Roige;32.38;2555.78;78.93;565.24;232.98;945.14;380.25;249.00;73.70;25.30;4.38;18;-5,860;28;5,120;0.00;661.31;95;20.42;2.46;0.62;12;322.70;4;12;1.26;
Compensatorio Pol y Nacho;8/3/2024;16;Nacho;32.38;1835.03;56.67;494.58;246.81;561.72;302.21;179.95;49.67;25.22;3.44;21;-4,843;25;8,366;0.00;548.17;97;16.93;2.34;0.81;9;221.29;4;9;1.02;
Amistoso x Águilas;8/3/2024;2;San Emeterio;50.22;5249.31;104.53;688.85;1564.99;1651.96;1078.60;130.45;90.39;29.58;6.17;63;-6,615;66;4,575;0.00;1059.95;262;21.11;5.28;3.00;15;215.35;6;15;3.89;7
Amistoso x Águilas;8/3/2024;3;Mendibe;53.60;4865.90;90.78;1084.23;1150.73;1638.73;505.13;44.07;27.95;28.03;4.59;45;-6,115;32;4,956;0.00;668.79;203;12.48;3.86;6.17;6;65.62;3;6;1.72;6
Amistoso x Águilas;8/3/2024;4;A. Hernández;53.60;4925.46;91.89;932.66;1194.44;1878.10;743.71;108.37;29.16;25.54;5.43;65;-5,478;57;5,233;0.00;889.84;258;16.60;4.90;4.78;9;137.53;2;9;2.71;5
Amistoso x Águilas;8/3/2024;5;Llonch;103.82;5627.60;54.21;787.27;1262.33;2136.10;1256.26;98.58;48.42;27.13;3.37;76;-6,874;61;4,652;0.00;974.59;273;9.39;5.22;2.38;10;147.00;4;10;4.59;8
Amistoso x Águilas;8/3/2024;6;Julio;50.22;3705.38;73.79;427.74;958.99;1523.21;709.13;67.26;16.56;25.20;6.53;23;-6,023;23;4,450;0.00;511.42;122;10.18;2.53;3.49;7;74.88;2;7;2.55;3
Amistoso x Águilas;8/3/2024;7;Zequi;103.82;7628.43;73.48;1112.34;1894.62;2935.10;1226.94;201.19;112.77;28.10;5.30;119;-7,650;93;5,193;0.00;1658.48;431;15.97;8.60;2.50;21;309.08;9;21;4.36;8
Amistoso x Águilas;8/3/2024;8;Nsue;50.22;5343.24;106.40;695.42;1316.80;2243.47;883.07;102.76;49.35;28.58;6.32;44;-6,153;36;4,403;0.00;828.16;205;16.49;4.17;4.83;10;151.51;3;10;3.19;
Amistoso x Águilas;8/3/2024;9;Loca;103.82;6360.59;61.27;1019.21;1927.16;2317.87;814.20;105.59;92.04;29.91;5.32;63;-6,385;65;4,996;0.00;1023.52;281;9.86;5.24;2.69;15;196.44;6;15;2.94;8
Amistoso x Águilas;8/3/2024;10;Borja M.;50.22;3557.11;70.83;480.65;1106.36;1170.10;490.38;68.35;87.35;30.81;5.79;43;-6,540;46;5,092;0.00;717.28;175;14.28;3.62;3.09;10;155.70;6;10;1.71;7
Amistoso x Águilas;8/3/2024;15;Álvaro;50.22;4766.19;94.91;941.32;1261.28;1637.05;704.34;56.87;35.98;26.08;5.39;41;-5,062;44;4,584;0.00;645.53;177;12.86;3.50;11.31;5;92.85;3;5;2.48;7
Amistoso x Águilas;8/3/2024;17;E. Jiménez;50.22;5322.93;106.00;760.22;1419.37;1919.52;953.53;123.96;88.65;28.46;6.22;73;-6,302;61;5,724;0.00;1087.23;266;21.65;5.39;2.95;15;205.99;6;15;3.46;7
Amistoso x Águilas;8/3/2024;18;Burlamaqui;103.82;6847.49;65.96;1223.56;1795.83;2497.83;978.78;86.42;32.76;25.90;5.63;102;-6,799;78;4,601;0.00;1160.90;369;11.18;6.53;4.24;10;112.89;3;10;3.46;8
Amistoso x Águilas;8/3/2024;20;Miki Codina;103.82;8181.92;78.81;1565.70;1990.18;2885.30;1401.76;198.72;82.29;27.13;5.47;88;-6,963;100;4,402;0.00;1530.86;390;14.75;7.76;3.24;24;274.32;8;24;5.03;
Amistoso x Águilas;8/3/2024;21;Sito;53.60;4725.13;88.16;916.32;1632.47;1464.94;570.39;68.71;38.84;28.17;5.21;56;-5,666;47;4,936;0.00;745.49;215;13.91;4.08;4.33;9;104.51;3;9;2.05;7
Amistoso x Águilas;8/3/2024;22;S. Montero;103.82;7400.33;71.28;1156.04;1806.45;2936.89;1259.00;151.01;37.88;25.62;5.96;75;-5,092;63;4,144;0.00;1237.38;335;11.92;6.38;3.09;21;186.51;4;21;4.50;10
Amistoso x Águilas;8/3/2024;23;Ñito González;53.60;5850.03;109.14;773.41;1401.10;2007.98;1353.52;169.09;126.08;29.56;6.51;38;-5,722;65;4,723;0.00;1306.84;267;24.38;5.91;2.30;20;287.44;8;20;4.87;10
Sesión Nº 20;8/5/2024;2;San Emeterio;98.69;5313.90;53.84;1368.70;1214.91;1582.90;698.13;143.99;79.83;27.90;3.01;65;-7,477;47;5,178;0.00;872.21;219;8.84;4.11;1.90;15;212.90;6;15;2.44;6
Sesión Nº 20;8/5/2024;3;Mendibe;98.69;4853.32;49.17;1587.05;1282.55;1524.21;274.28;37.31;29.75;26.16;3.04;42;-5,961;57;4,798;0.00;533.64;208;5.41;3.40;1.24;4;67.06;2;4;0.98;3
Sesión Nº 20;8/5/2024;4;A. Hernández;98.69;5106.52;51.74;1607.94;1222.88;1649.71;363.46;28.14;4.90;24.47;2.98;34;-5,908;55;4,888;0.00;536.83;206;5.44;3.52;0.83;2;26.90;1;2;1.31;5
Sesión Nº 20;8/5/2024;5;Llonch;53.77;1812.02;33.70;793.96;328.87;546.04;74.28;0.00;0.00;19.98;1.98;19;-3,718;13;3,714;0.00;102.98;61;1.92;0.77;0.00;0;0.00;0;0;0.26;3
Sesión Nº 20;8/5/2024;6;Julio;98.69;5527.97;56.01;1629.80;1003.23;1785.93;783.17;120.17;28.86;26.10;3.09;42;-7,029;49;4,152;0.00;790.65;185;8.01;3.85;2.43;10;128.16;4;10;2.81;3
Sesión Nº 20;8/5/2024;7;Zequi;80.45;4454.06;55.36;1350.76;1019.92;1296.69;513.58;81.63;33.43;26.50;2.96;32;-4,602;32;4,654;0.00;561.64;144;6.98;2.85;1.33;8;108.95;3;8;1.78;
Sesión Nº 20;8/5/2024;8;Nsue;98.69;4581.00;46.42;1696.96;994.66;1161.99;472.66;110.92;46.53;26.48;2.99;42;-4,834;40;3,842;0.00;678.52;181;6.88;3.58;0.84;10;148.79;5;10;1.67;
Sesión Nº 20;8/5/2024;9;Loca;98.69;4492.13;45.52;1597.09;1099.01;1126.03;388.51;57.13;1.38;23.58;2.70;37;-5,216;46;5,038;0.00;510.17;177;5.17;2.94;2.48;7;57.92;0;7;1.34;4
Sesión Nº 20;8/5/2024;10;Borja M.;98.69;5653.77;57.28;1526.41;1527.51;1587.02;520.39;136.71;171.31;29.69;3.36;42;-7,130;48;4,730;0.00;957.92;208;9.71;4.10;1.33;18;308.01;11;18;1.83;4
Sesión Nº 20;8/5/2024;11;Pol Roige;98.69;5744.76;58.21;1748.82;1291.01;1523.60;633.37;182.33;165.17;29.38;3.40;48;-6,601;61;4,981;0.00;1065.55;222;10.80;4.62;1.18;21;347.50;9;21;2.23;5
Sesión Nº 20;8/5/2024;15;Álvaro;53.77;1690.76;31.44;990.15;320.70;235.22;2.19;0.00;0.00;14.43;1.71;4;-3,567;8;3,640;0.00;57.18;38;1.06;0.49;0.00;0;0.00;0;0;0.01;5
Sesión Nº 20;8/5/2024;16;Nacho;98.69;5258.03;53.27;1428.46;1250.18;1846.37;449.18;29.42;7.65;24.80;2.83;49;-6,001;36;5,184;0.00;593.73;209;6.02;3.56;4.02;4;34.60;1;4;1.62;
Sesión Nº 20;8/5/2024;17;E. Jiménez;80.45;3760.11;46.74;1429.98;713.64;1012.56;368.94;54.05;16.12;25.64;2.40;22;-5,509;28;4,453;0.00;425.24;132;5.29;2.45;0.96;6;67.01;2;6;1.29;2
Sesión Nº 20;8/5/2024;18;Burlamaqui;98.69;5412.59;54.84;1819.13;999.30;1670.86;633.48;65.22;29.69;28.30;3.14;64;-7,033;68;5,049;0.00;777.18;256;7.87;4.30;1.41;8;87.10;2;8;2.26;5
Sesión Nº 20;8/5/2024;19;De Santis;98.69;5158.55;52.27;1742.90;1446.11;1064.05;454.85;133.59;67.02;28.11;3.12;34;-4,976;40;4,084;0.00;618.42;149;6.27;2.89;1.63;15;200.61;5;15;1.58;
Sesión Nº 20;8/5/2024;20;Miki Codina;98.69;5233.03;53.02;1654.24;1120.88;1713.82;436.25;43.45;44.67;29.32;2.95;49;-5,878;50;4,042;0.00;616.70;212;6.25;3.63;0.61;5;84.44;3;5;1.59;
Sesión Nº 20;8/5/2024;21;Sito;98.69;4881.15;49.46;1573.64;1309.22;1279.85;497.88;27.84;0.70;23.02;2.73;36;-4,879;39;4,846;0.00;517.52;162;5.24;3.20;0.96;4;23.03;0;4;1.73;5
Sesión Nº 20;8/5/2024;22;S. Montero;98.69;4800.10;48.64;1570.63;974.48;1349.95;567.77;89.85;42.04;27.32;2.85;29;-5,694;41;4,932;0.00;556.21;144;5.64;2.78;1.01;13;128.77;3;13;1.95;4
Sesión Nº 20;8/5/2024;23;Ñito González;98.69;5677.93;57.53;1606.77;1145.98;1830.65;733.42;73.43;20.68;26.45;3.12;44;-5,951;47;4,371;0.00;758.99;222;7.69;4.09;2.03;10;90.50;2;10;2.58;4
Sesión Nº 21;8/6/2024;2;San Emeterio;63.85;3816.09;59.77;1076.34;1009.04;1220.30;397.69;10.96;9.87;25.22;3.40;50;-4,899;50;4,626;0.00;599.97;226;9.40;3.88;0.00;1;19.63;1;1;1.45;6
Sesión Nº 21;8/6/2024;3;Mendibe;63.85;3553.32;55.65;1175.94;990.42;872.62;356.96;50.24;5.52;24.05;3.22;52;-5,221;58;5,168;0.00;583.36;205;9.14;3.47;0.79;6;53.95;0;6;1.26;4
Sesión Nº 21;8/6/2024;4;A. Hernández;63.85;3556.34;55.70;1093.49;1104.17;1021.30;219.89;23.64;0.00;23.07;3.19;53;-5,062;52;4,396;0.00;518.77;208;8.12;3.42;0.00;3;21.21;0;3;0.79;5
Sesión Nº 21;8/6/2024;5;Llonch;63.85;4045.92;63.37;1058.89;957.19;1591.43;349.40;6.22;0.00;21.77;3.76;49;-4,718;46;3,895;0.00;548.86;220;8.60;3.63;0.00;1;6.22;0;1;1.30;6
Sesión Nº 21;8/6/2024;6;Julio;63.85;3994.66;62.57;1240.38;942.95;1275.34;437.96;7.92;0.00;21.18;3.60;32;-4,625;60;4,179;0.00;600.56;202;9.41;3.72;0.00;0;0.00;0;0;1.59;3
Sesión Nº 21;8/6/2024;7;Zequi;63.85;4015.77;62.90;1110.10;1072.85;1049.25;532.38;63.51;5.69;24.09;3.45;53;-5,516;50;5,456;0.00;671.02;210;10.51;3.65;0.28;5;59.34;1;5;1.86;
Sesión Nº 21;8/6/2024;8;Nsue;63.85;3890.52;60.93;1090.58;1039.36;1226.15;430.64;15.00;4.90;24.71;3.52;30;-5,094;52;4,379;0.00;541.56;191;8.48;3.35;0.00;1;11.91;1;1;1.57;7
Sesión Nº 21;8/6/2024;9;Loca;63.85;3754.38;58.80;1146.60;952.83;1072.73;455.23;37.35;0.00;22.98;3.44;50;-5,864;56;4,343;0.00;648.15;220;10.15;3.99;0.28;4;34.94;0;4;1.61;6
Sesión Nº 21;8/6/2024;10;Borja M.;63.85;4127.48;64.65;993.09;1146.00;1368.48;470.55;61.04;10.64;25.27;3.73;54;-5,316;68;5,022;0.00;756.76;243;11.85;4.34;0.27;8;69.28;2;8;1.69;3
Sesión Nº 21;8/6/2024;11;Pol Roige;63.85;4452.77;69.74;1088.70;1090.50;1461.15;660.35;41.78;30.73;27.84;4.05;46;-5,446;78;4,974;0.00;830.56;242;13.01;4.57;0.32;5;65.74;2;5;2.39;
Sesión Nº 21;8/6/2024;15;Álvaro;63.85;2856.93;44.75;1238.71;678.00;692.07;144.91;0.00;0.00;19.36;2.50;30;-4,800;39;4,850;0.00;358.78;150;5.62;2.62;0.00;0;0.00;0;0;0.52;6
Sesión Nº 21;8/6/2024;16;Nacho;63.85;3361.98;52.66;1083.08;1027.80;822.06;297.65;16.21;0.00;22.60;2.97;31;-5,564;47;4,507;0.00;415.39;174;6.51;2.78;0.00;1;10.01;0;1;1.05;
Sesión Nº 21;8/6/2024;17;E. Jiménez;63.85;3731.13;58.44;1050.68;945.32;1199.45;387.11;28.87;29.95;27.02;3.34;56;-5,512;73;5,290;0.00;611.96;225;9.59;3.84;0.49;3;53.34;1;3;1.41;5
Sesión Nº 21;8/6/2024;18;Burlamaqui;63.85;4328.18;67.79;1224.89;1024.75;1420.45;540.71;31.71;5.61;24.96;4.05;64;-5,228;80;4,633;0.00;746.59;283;11.69;4.50;1.03;4;26.95;1;4;1.96;6
Sesión Nº 21;8/6/2024;19;De Santis;63.85;4146.57;64.94;1127.43;1213.13;1121.52;569.84;35.10;0.00;22.79;3.85;62;-5,477;85;5,733;0.00;698.11;248;10.93;4.25;0.23;2;18.15;0;2;2.04;
Sesión Nº 21;8/6/2024;20;Miki Codina;63.85;3243.76;50.80;1024.80;816.57;977.28;304.48;7.93;0.00;21.65;2.76;53;-5,897;52;4,350;0.00;486.71;203;7.62;3.27;0.00;1;5.50;0;1;1.08;
Sesión Nº 21;8/6/2024;21;Sito;63.85;3891.07;60.94;1127.65;1137.38;1005.87;492.74;26.99;25.08;27.89;3.60;54;-5,127;70;4,853;0.00;725.61;235;11.37;4.12;0.85;4;47.26;2;4;1.75;6
Sesión Nº 21;8/6/2024;22;S. Montero;63.85;3444.61;53.95;1162.86;817.03;933.93;383.65;39.25;1.38;23.03;3.06;43;-5,684;60;5,204;0.00;574.08;193;8.99;3.46;0.47;5;30.86;0;5;1.37;5
Sesión Nº 21;8/6/2024;23;Ñito González;63.85;3588.53;56.20;1164.30;812.52;1112.43;391.57;8.06;0.00;21.84;3.21;32;-4,494;45;3,835;0.00;515.03;170;8.07;3.31;0.00;1;4.96;0;1;1.41;5
Compensatorio Jeriel;8/7/2024;19;De Santis;21.86;2253.17;103.06;311.15;341.64;872.79;286.87;275.46;133.87;27.41;6.06;13;-3,717;29;4,939;0.00;756.72;90;34.61;2.65;1.10;12;407.50;4;12;0.97;
Partido fútbol 11' contra Fútbol Club Cartagena;8/7/2024;3;Mendibe;32.51;2961.72;91.11;523.84;640.11;1211.20;494.28;57.33;34.95;27.66;5.57;28;-7,002;44;4,717;0.00;487.31;150;14.99;2.62;5.21;6;92.28;2;6;1.83;3
Partido fútbol 11' contra Fútbol Club Cartagena;8/7/2024;4;A. Hernández;65.77;7683.57;116.83;931.81;1725.14;2932.89;1289.81;169.90;91.12;30.04;6.24;85;-5,125;69;4,865;0.00;1376.25;340;20.93;7.14;4.86;12;252.56;4;12;4.42;6
Partido fútbol 11' contra Fútbol Club Cartagena;8/7/2024;5;Llonch;66.38;8549.59;128.81;882.87;1644.74;3466.45;1847.59;126.83;42.26;28.22;6.66;106;-6,634;50;4,255;0.00;1337.77;369;20.15;6.97;2.90;15;161.53;2;15;6.43;9
Partido fútbol 11' contra Fútbol Club Cartagena;8/7/2024;6;Julio;49.34;6133.16;124.30;649.13;1433.97;2393.32;1123.41;99.72;20.28;26.25;6.52;56;-7,342;41;4,087;0.00;823.32;203;16.69;4.01;3.99;12;114.20;3;12;3.80;7
Partido fútbol 11' contra Fútbol Club Cartagena;8/7/2024;7;Zequi;32.66;2436.27;74.61;600.73;607.63;817.81;361.85;28.03;20.21;27.90;4.49;37;-4,736;33;4,135;0.00;476.54;141;14.59;2.69;5.65;4;47.05;2;4;1.29;6
Partido fútbol 11' contra Fútbol Club Cartagena;8/7/2024;8;Nsue;65.00;7873.11;121.13;809.24;1882.46;3252.42;1371.81;156.12;56.03;29.61;6.72;48;-7,657;58;4,530;0.00;1243.41;273;19.13;6.12;2.93;17;207.76;3;17;4.82;9
Partido fútbol 11' contra Fútbol Club Cartagena;8/7/2024;9;Loca;32.50;3889.22;119.66;476.66;733.68;1521.36;579.57;110.15;76.72;29.91;5.90;34;-6,518;43;4,988;0.00;746.90;157;22.98;3.46;2.27;12;186.87;4;12;1.91;7
Partido fútbol 11' contra Fútbol Club Cartagena;8/7/2024;10;Borja M.;62.78;7304.73;116.36;861.31;2100.57;2176.69;1205.04;264.80;212.89;29.95;6.48;77;-6,457;74;4,665;0.00;1537.23;314;24.49;6.38;1.39;33;469.86;13;33;4.08;8
Partido fútbol 11' contra Fútbol Club Cartagena;8/7/2024;11;Pol Roige;31.88;3557.70;111.58;412.59;902.76;1493.43;528.09;117.61;87.46;27.15;6.64;43;-6,108;30;4,125;0.00;797.15;164;25.00;3.92;2.59;12;205.07;7;12;1.92;
Partido fútbol 11' contra Fútbol Club Cartagena;8/7/2024;15;Álvaro;57.65;5505.51;95.50;873.17;1241.45;2360.41;867.53;49.30;30.95;26.69;5.84;48;-6,305;60;4,725;0.00;836.48;243;14.51;4.80;3.28;9;76.53;3;9;3.16;7
Partido fútbol 11' contra Fútbol Club Cartagena;8/7/2024;16;Nacho;32.19;3292.93;102.30;446.81;891.27;1344.32;477.07;104.65;22.39;24.57;6.11;41;-4,941;36;4,999;0.00;679.37;185;21.11;3.82;5.84;6;122.27;2;6;1.72;
Partido fútbol 11' contra Fútbol Club Cartagena;8/7/2024;17;E. Jiménez;64.84;6968.29;107.46;923.74;1869.92;2465.72;1234.25;203.56;68.23;30.44;6.02;84;-6,837;84;5,141;0.00;1477.45;363;22.78;7.54;2.11;25;264.40;3;25;4.35;6
Partido fútbol 11' contra Fútbol Club Cartagena;8/7/2024;18;Burlamaqui;47.20;5028.69;106.53;662.05;1216.52;2008.50;1018.22;71.56;18.23;28.53;6.31;73;-6,697;74;4,970;0.00;912.59;279;19.33;5.08;4.50;9;83.74;1;9;3.71;7
Partido fútbol 11' contra Fútbol Club Cartagena;8/7/2024;20;Miki Codina;32.20;3861.66;119.94;575.08;705.81;1332.26;532.75;84.13;138.36;30.39;5.57;36;-6,900;37;5,052;0.00;720.03;141;22.36;3.01;2.42;11;222.49;7;11;1.71;
Partido fútbol 11' contra Fútbol Club Cartagena;8/7/2024;21;Sito;68.60;6251.17;91.13;1101.47;2025.38;1912.40;841.95;142.83;92.54;32.27;5.09;58;-7,963;75;5,273;0.00;1031.78;257;15.04;4.92;4.66;16;226.84;8;16;3.01;8
Partido fútbol 11' contra Fútbol Club Cartagena;8/7/2024;22;S. Montero;31.87;3031.40;95.13;596.23;610.32;1077.09;637.34;63.51;46.90;27.66;5.71;33;-4,573;30;4,435;0.00;585.09;153;18.36;3.08;2.71;8;105.08;3;8;2.30;9
Partido fútbol 11' contra Fútbol Club Cartagena;8/7/2024;23;Ñito González;65.23;7997.73;122.61;785.27;1797.75;2999.11;1689.97;343.77;196.33;29.11;6.87;74;-5,720;77;4,692;0.00;1742.19;343;26.71;7.64;2.00;34;535.81;15;34;5.91;10
Sesión Nº 22;8/8/2024;3;Mendibe;41.07;2992.28;72.86;770.35;911.29;1007.88;215.87;3.63;0.00;21.09;4.34;67;-5,663;69;4,556;0.00;538.85;263;13.12;3.97;0.00;1;3.63;0;1;0.80;3
Sesión Nº 22;8/8/2024;7;Zequi;41.07;2475.05;60.27;928.35;768.58;602.23;90.31;0.00;0.00;18.96;3.39;35;-6,078;47;4,165;0.00;364.24;219;8.87;3.16;0.00;0;0.00;0;0;0.33;
Sesión Nº 22;8/8/2024;11;Pol Roige;41.07;2840.97;69.18;787.99;855.29;963.10;162.35;1.84;0.00;20.96;4.08;44;-5,435;60;4,911;0.00;439.30;213;10.70;3.33;0.00;0;0.00;0;0;0.60;
Sesión Nº 22;8/8/2024;16;Nacho;41.07;2462.33;59.96;820.67;791.12;585.77;163.43;10.79;0.00;22.65;3.40;40;-5,462;44;4,257;0.00;365.16;182;8.89;2.69;0.00;1;8.96;0;1;0.60;
Sesión Nº 22;8/8/2024;18;Burlamaqui;41.07;2946.84;71.76;808.09;853.42;1039.93;155.51;8.47;2.83;23.95;4.26;69;-5,717;83;4,196;0.00;594.01;294;14.46;4.61;0.00;2;11.29;0;2;0.57;6
Sesión Nº 22;8/8/2024;19;De Santis;41.07;2789.48;67.92;846.66;952.27;777.31;133.99;5.64;0.00;21.33;4.02;50;-7,240;66;4,386;0.00;485.25;250;11.82;3.78;0.00;1;3.73;0;1;0.48;
Sesión Nº 22;8/8/2024;20;Miki Codina;41.07;3234.23;78.75;780.46;774.67;1240.00;341.14;1.19;0.00;20.45;4.63;80;-6,504;73;4,319;0.00;645.92;312;15.73;4.56;0.00;0;0.00;0;0;1.26;
Sesión Nº 22;8/8/2024;22;S. Montero;41.07;2638.68;64.25;931.68;656.84;828.96;139.46;2.43;0.00;20.84;3.68;56;-5,627;64;5,388;0.00;472.65;243;11.51;3.69;0.00;0;0.00;0;0;0.51;5
Sesión Nº 23;8/9/2024;2;San Emeterio;72.11;3989.71;55.33;1141.50;1102.72;1260.60;297.76;36.60;6.37;24.14;3.39;44;-5,353;43;5,613;0.00;455.78;168;6.32;2.80;0.80;5;42.98;0;5;1.06;4
Sesión Nº 23;8/9/2024;3;Mendibe;72.11;4017.16;55.71;1113.07;1289.97;1136.41;313.65;54.24;8.37;24.78;3.60;38;-5,978;52;5,401;0.00;464.46;173;6.44;2.77;1.11;7;60.19;2;7;1.12;3
Sesión Nº 23;8/9/2024;4;A. Hernández;72.11;4103.59;56.91;1220.31;1336.04;1180.84;216.67;22.36;14.19;25.07;3.49;43;-4,720;38;4,857;0.00;418.04;162;5.80;2.60;0.65;2;32.30;2;2;0.79;3
Sesión Nº 23;8/9/2024;5;Llonch;72.11;3513.24;48.72;1156.05;1025.98;1024.21;169.52;6.31;0.00;21.28;3.06;30;-6,292;20;4,608;0.00;318.78;124;4.42;2.24;0.00;1;5.09;0;1;0.60;3
Sesión Nº 23;8/9/2024;7;Zequi;72.11;4295.77;59.57;1249.51;1229.17;1278.11;310.30;42.92;41.51;28.13;3.64;48;-7,551;50;6,902;0.00;571.47;194;7.92;3.42;0.28;5;76.23;3;5;1.10;
Sesión Nº 23;8/9/2024;8;Nsue;72.11;3915.09;54.29;1332.85;1095.59;1168.06;218.47;10.59;0.00;22.14;3.54;25;-3,900;31;4,862;0.00;387.28;139;5.37;2.59;0.00;1;5.05;0;1;0.79;
Sesión Nº 23;8/9/2024;9;Loca;72.11;3921.30;54.38;1161.08;1214.48;1154.31;251.44;43.00;0.00;23.21;3.39;36;-4,506;36;4,481;0.00;442.30;167;6.13;3.00;1.06;3;38.72;0;3;0.90;4
Sesión Nº 23;8/9/2024;10;Borja M.;72.11;4264.58;59.14;1124.27;1484.39;1212.79;245.60;42.95;56.60;27.37;3.69;44;-5,933;43;5,063;0.00;513.69;159;7.12;2.84;1.01;5;92.80;2;5;0.86;3
Sesión Nº 23;8/9/2024;11;Pol Roige;72.11;4223.67;58.57;1096.45;1216.29;1386.32;344.13;70.37;24.47;26.70;3.84;39;-6,387;49;5,169;0.00;569.38;177;7.90;3.03;0.38;9;77.09;3;9;1.21;4
Sesión Nº 23;8/9/2024;15;Álvaro;72.11;3950.08;54.78;1224.79;1216.17;1204.00;193.46;28.45;4.92;24.91;3.55;31;-3,984;45;4,170;0.00;505.26;186;7.01;3.30;0.96;4;33.38;1;4;0.70;4
